value,designator,barcode,,mean,0.164993062,,,,
0.1792,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1734,UD8_1,"	M0540064PI274079017",,,,,,,
0.187,UD8_1,"	M0540064PI274079012",,,,,,,
0.1845,UD8_1,"	M0540064PI274079010",,,,,,,
0.1666,UD8_1,"	M0540064PI274079009",,,,,,,
0.1487,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1466,UD8_1,"	M0540064PI274079008",,,,,,,
0.1546,UD8_1,"	M0540064PI274079007",,,,,,,
0.1345,UD8_1,"	M0540064PI274079016",,,,,,,
0.1432,UD8_1,"	M0540064PI274079003",,,,,,,
0.1564,UD8_1,"	M0540064PI274079011",,,,,,,
0.1648,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1587,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1673,UD8_1,"	M0540064PI274079033",,,,,,,
0.1442,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1748,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1439,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1389,UD8_1,"	M0540064PI27407901X",,,,,,,
0.154,UD8_1,"	M0540064PI27407901W",,,,,,,
0.172,UD8_1,"	M0540064PI274079028",,,,,,,
0.1636,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1377,UD8_1,"	M0540064PI274079019",,,,,,,
0.18,UD8_1,"	M0540064PI27407901M",,,,,,,
0.1423,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1778,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1655,UD8_1,"	M0540064PI274079020",,,,,,,
0.1703,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1871,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1579,UD8_1,"	M0540064PI27407901L",,,,,,,
0.1795,UD8_1,"	M0540064PI274079023",,,,,,,
0.1548,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1539,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1631,UD8_1,"	M0540064PI27407901R",,,,,,,
0.145,UD8_1,"	M0540064PI27407902T",,,,,,,
0.164,UD8_1,"	M0540064PI274079025",,,,,,,
0.1515,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1652,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1541,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1782,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1678,UD8_1,"	M0540064PI274079029",,,,,,,
0.1533,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1671,UD8_1,"	M0540064PI274079036",,,,,,,
0.1538,UD8_1,"	M0540064PI274079049",,,,,,,
0.1511,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1429,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1611,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1673,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1561,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1683,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1645,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1487,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1294,UD8_1,"	M0540064PI274079021",,,,,,,
0.178,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1389,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1683,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1494,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1641,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1561,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1687,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1618,UD8_1,"	M0540064PI274079022",,,,,,,
0.1861,UD8_1,"	M0540064PI274079026",,,,,,,
0.1563,UD8_1,"	M0540064PI274079045",,,,,,,
0.1828,UD8_1,"	M0540064PI27407904C",,,,,,,
0.1749,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1448,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1581,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1506,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1981,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1911,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1779,UD8_1,"	M0540064PI274079048",,,,,,,
0.1486,UD8_1,"	M0540064PI274079042",,,,,,,
0.1594,UD8_1,"	M0540064PI274079040",,,,,,,
0.1852,UD8_1,"	M0540064PI274079047",,,,,,,
0.1812,UD8_1,"	M0540064PI274079043",,,,,,,
0.1616,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1524,UD8_1,"	M0540064PI274079046",,,,,,,
0.1665,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1474,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1696,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1473,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1641,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1539,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1418,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1676,UD8_1,"	M0540064PI27407902R",,,,,,,
0.1953,UD8_1,"	M0540064PI274079044",,,,,,,
0.176,UD8_1,"	M0540064PI27407901S",,,,,,,
0.1666,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1687,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1609,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1478,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1628,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1661,UD8_1,"	M0540064PI27407900W",,,,,,,
0.1584,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.169,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1578,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1803,UD8_1,"	M0540064PI27407900B",,,,,,,
0.17,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1621,UD8_1,"	M0540064PI274079001",,,,,,,
0.1783,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1678,UD8_1,"	M0540064PI274079013",,,,,,,
0.1764,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1638,UD8_1,"	M0540064PI274079017",,,,,,,
0.167,UD8_1,"	M0540064PI274079012",,,,,,,
0.1644,UD8_1,"	M0540064PI274079010",,,,,,,
0.16,UD8_1,"	M0540064PI274079009",,,,,,,
0.1518,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1528,UD8_1,"	M0540064PI274079008",,,,,,,
0.1531,UD8_1,"	M0540064PI274079007",,,,,,,
0.1448,UD8_1,"	M0540064PI274079016",,,,,,,
0.1508,UD8_1,"	M0540064PI274079003",,,,,,,
0.1502,UD8_1,"	M0540064PI274079011",,,,,,,
0.1686,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1501,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1646,UD8_1,"	M0540064PI274079033",,,,,,,
0.1603,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1759,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1518,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1374,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1582,UD8_1,"	M0540064PI27407901W",,,,,,,
0.168,UD8_1,"	M0540064PI274079028",,,,,,,
0.1605,UD8_1,"	M0540064PI27407901V",,,,,,,
0.14,UD8_1,"	M0540064PI274079019",,,,,,,
0.1989,UD8_1,"	M0540064PI27407901M",,,,,,,
0.1462,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1716,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1621,UD8_1,"	M0540064PI274079020",,,,,,,
0.1624,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1891,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1493,UD8_1,"	M0540064PI27407901L",,,,,,,
0.184,UD8_1,"	M0540064PI274079023",,,,,,,
0.1476,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1599,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1772,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1671,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1658,UD8_1,"	M0540064PI274079025",,,,,,,
0.16,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1743,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1521,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1811,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1815,UD8_1,"	M0540064PI274079029",,,,,,,
0.1417,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1581,UD8_1,"	M0540064PI274079036",,,,,,,
0.1581,UD8_1,"	M0540064PI274079049",,,,,,,
0.1483,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1449,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1602,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1723,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1645,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1645,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1596,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1499,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1376,UD8_1,"	M0540064PI274079021",,,,,,,
0.1754,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1531,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1666,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1469,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1714,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1608,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1764,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1612,UD8_1,"	M0540064PI274079022",,,,,,,
0.177,UD8_1,"	M0540064PI274079026",,,,,,,
0.1562,UD8_1,"	M0540064PI274079045",,,,,,,
0.1794,UD8_1,"	M0540064PI27407904C",,,,,,,
0.2098,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1554,UD8_1,"	M0540064PI27407902K",,,,,,,
0.163,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1374,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1752,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1841,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1674,UD8_1,"	M0540064PI274079048",,,,,,,
0.157,UD8_1,"	M0540064PI274079042",,,,,,,
0.1597,UD8_1,"	M0540064PI274079040",,,,,,,
0.1778,UD8_1,"	M0540064PI274079047",,,,,,,
0.1774,UD8_1,"	M0540064PI274079043",,,,,,,
0.1591,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1712,UD8_1,"	M0540064PI274079046",,,,,,,
0.1715,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1568,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1522,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1435,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1564,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1556,UD8_1,"	M0540064PI27407903F",,,,,,,
0.142,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1731,UD8_1,"	M0540064PI27407902R",,,,,,,
0.2023,UD8_1,"	M0540064PI274079044",,,,,,,
0.1761,UD8_1,"	M0540064PI27407901S",,,,,,,
0.1937,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1521,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1691,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1591,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1501,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1785,UD8_1,"	M0540064PI27407900W",,,,,,,
0.1747,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1533,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1603,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1552,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1566,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1656,UD8_1,"	M0540064PI274079001",,,,,,,
0.162,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1634,UD8_1,"	M0540064PI274079013",,,,,,,
0.1954,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1587,UD8_1,"	M0540064PI274079017",,,,,,,
0.1981,UD8_1,"	M0540064PI274079012",,,,,,,
0.161,UD8_1,"	M0540064PI274079010",,,,,,,
0.1886,UD8_1,"	M0540064PI274079009",,,,,,,
0.1519,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1582,UD8_1,"	M0540064PI274079008",,,,,,,
0.1451,UD8_1,"	M0540064PI274079007",,,,,,,
0.1666,UD8_1,"	M0540064PI274079016",,,,,,,
0.1367,UD8_1,"	M0540064PI274079003",,,,,,,
0.1535,UD8_1,"	M0540064PI274079011",,,,,,,
0.1602,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1715,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1813,UD8_1,"	M0540064PI274079033",,,,,,,
0.1332,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1896,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1473,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1571,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1554,UD8_1,"	M0540064PI27407901W",,,,,,,
0.1727,UD8_1,"	M0540064PI274079028",,,,,,,
0.1684,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1461,UD8_1,"	M0540064PI274079019",,,,,,,
0.1888,UD8_1,"	M0540064PI27407901M",,,,,,,
0.1425,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1712,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1547,UD8_1,"	M0540064PI274079020",,,,,,,
0.1689,UD8_1,"	M0540064PI27407900S",,,,,,,
0.188,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1902,UD8_1,"	M0540064PI27407901L",,,,,,,
0.1778,UD8_1,"	M0540064PI274079023",,,,,,,
0.1521,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1506,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1539,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1485,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1558,UD8_1,"	M0540064PI274079025",,,,,,,
0.1471,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1727,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1564,UD8_1,"	M0540064PI27407904D",,,,,,,
0.194,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1645,UD8_1,"	M0540064PI274079029",,,,,,,
0.1571,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1773,UD8_1,"	M0540064PI274079036",,,,,,,
0.144,UD8_1,"	M0540064PI274079049",,,,,,,
0.1476,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1458,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1734,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1683,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1528,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1704,UD8_1,"	M0540064PI27407902D",,,,,,,
0.158,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1516,UD8_1,"	M0540064PI27407904J",,,,,,,
0.142,UD8_1,"	M0540064PI274079021",,,,,,,
0.1612,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1492,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1466,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1355,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1606,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1581,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1714,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1826,UD8_1,"	M0540064PI274079022",,,,,,,
0.1921,UD8_1,"	M0540064PI274079026",,,,,,,
0.1474,UD8_1,"	M0540064PI274079045",,,,,,,
0.1791,UD8_1,"	M0540064PI27407904C",,,,,,,
0.1779,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1556,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1663,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1673,UD8_1,"	M0540064PI27407902J",,,,,,,
0.169,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1761,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1657,UD8_1,"	M0540064PI274079048",,,,,,,
0.1506,UD8_1,"	M0540064PI274079042",,,,,,,
0.159,UD8_1,"	M0540064PI274079040",,,,,,,
0.1676,UD8_1,"	M0540064PI274079047",,,,,,,
0.1791,UD8_1,"	M0540064PI274079043",,,,,,,
0.1548,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1538,UD8_1,"	M0540064PI274079046",,,,,,,
0.138,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1619,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1611,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1557,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1617,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1603,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1422,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1698,UD8_1,"	M0540064PI27407902R",,,,,,,
0.1873,UD8_1,"	M0540064PI274079044",,,,,,,
0.1823,UD8_1,"	M0540064PI27407901S",,,,,,,
0.1859,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1547,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1522,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1521,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1526,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1907,UD8_1,"	M0540064PI27407900W",,,,,,,
0.1622,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1481,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1499,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1611,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1575,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1566,UD8_1,"	M0540064PI274079001",,,,,,,
0.1647,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1592,UD8_1,"	M0540064PI274079013",,,,,,,
0.1963,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1656,UD8_1,"	M0540064PI274079017",,,,,,,
0.1694,UD8_1,"	M0540064PI274079012",,,,,,,
0.1592,UD8_1,"	M0540064PI274079010",,,,,,,
0.1603,UD8_1,"	M0540064PI274079009",,,,,,,
0.1489,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1522,UD8_1,"	M0540064PI274079008",,,,,,,
0.1494,UD8_1,"	M0540064PI274079007",,,,,,,
0.1647,UD8_1,"	M0540064PI274079016",,,,,,,
0.1369,UD8_1,"	M0540064PI274079003",,,,,,,
0.1628,UD8_1,"	M0540064PI274079011",,,,,,,
0.1623,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1636,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1902,UD8_1,"	M0540064PI274079033",,,,,,,
0.1442,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1843,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1443,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1732,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1518,UD8_1,"	M0540064PI27407901W",,,,,,,
0.1786,UD8_1,"	M0540064PI274079028",,,,,,,
0.1488,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1494,UD8_1,"	M0540064PI274079019",,,,,,,
0.2019,UD8_1,"	M0540064PI27407901M",,,,,,,
0.1442,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1706,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1658,UD8_1,"	M0540064PI274079020",,,,,,,
0.1721,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1697,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1609,UD8_1,"	M0540064PI27407901L",,,,,,,
0.174,UD8_1,"	M0540064PI274079023",,,,,,,
0.1559,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1532,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1573,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1495,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1684,UD8_1,"	M0540064PI274079025",,,,,,,
0.1597,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1589,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1518,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1847,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1685,UD8_1,"	M0540064PI274079029",,,,,,,
0.1458,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1695,UD8_1,"	M0540064PI274079036",,,,,,,
0.1547,UD8_1,"	M0540064PI274079049",,,,,,,
0.1532,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1531,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1585,UD8_1,"	M0540064PI27407903P",,,,,,,
0.18,UD8_1,"	M0540064PI27407902E",,,,,,,
0.154,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1623,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1667,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1393,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1527,UD8_1,"	M0540064PI274079021",,,,,,,
0.1595,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1476,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1508,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1385,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1655,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1684,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1621,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1624,UD8_1,"	M0540064PI274079022",,,,,,,
0.1843,UD8_1,"	M0540064PI274079026",,,,,,,
0.1529,UD8_1,"	M0540064PI274079045",,,,,,,
0.1638,UD8_1,"	M0540064PI27407904C",,,,,,,
0.2021,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1528,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1544,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1718,UD8_1,"	M0540064PI27407902J",,,,,,,
0.2105,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1746,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1504,UD8_1,"	M0540064PI274079048",,,,,,,
0.147,UD8_1,"	M0540064PI274079042",,,,,,,
0.157,UD8_1,"	M0540064PI274079040",,,,,,,
0.1645,UD8_1,"	M0540064PI274079047",,,,,,,
0.1764,UD8_1,"	M0540064PI274079043",,,,,,,
0.1548,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1575,UD8_1,"	M0540064PI274079046",,,,,,,
0.158,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1627,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1617,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1533,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1578,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1544,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1388,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1543,UD8_1,"	M0540064PI27407902R",,,,,,,
0.2045,UD8_1,"	M0540064PI274079044",,,,,,,
0.1791,UD8_1,"	M0540064PI27407901S",,,,,,,
0.1862,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1648,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1585,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1406,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1493,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1705,UD8_1,"	M0540064PI27407900W",,,,,,,
0.1803,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1583,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1527,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1639,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1787,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1641,UD8_1,"	M0540064PI274079001",,,,,,,
0.1575,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1774,UD8_1,"	M0540064PI274079013",,,,,,,
0.1846,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1612,UD8_1,"	M0540064PI274079017",,,,,,,
0.182,UD8_1,"	M0540064PI274079012",,,,,,,
0.1594,UD8_1,"	M0540064PI274079010",,,,,,,
0.1606,UD8_1,"	M0540064PI274079009",,,,,,,
0.1444,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1497,UD8_1,"	M0540064PI274079008",,,,,,,
0.154,UD8_1,"	M0540064PI274079007",,,,,,,
0.1567,UD8_1,"	M0540064PI274079016",,,,,,,
0.1435,UD8_1,"	M0540064PI274079003",,,,,,,
0.1596,UD8_1,"	M0540064PI274079011",,,,,,,
0.1667,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1599,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1913,UD8_1,"	M0540064PI274079033",,,,,,,
0.1433,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1746,UD8_1,"	M0540064PI27407902U",,,,,,,
0.157,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1521,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1523,UD8_1,"	M0540064PI27407901W",,,,,,,
0.1685,UD8_1,"	M0540064PI274079028",,,,,,,
0.1603,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1486,UD8_1,"	M0540064PI274079019",,,,,,,
0.1896,UD8_1,"	M0540064PI27407901M",,,,,,,
0.148,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1875,UD8_1,"	M0540064PI27407901U",,,,,,,
0.153,UD8_1,"	M0540064PI274079020",,,,,,,
0.1653,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1781,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1661,UD8_1,"	M0540064PI27407901L",,,,,,,
0.1791,UD8_1,"	M0540064PI274079023",,,,,,,
0.155,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1502,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1657,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1508,UD8_1,"	M0540064PI27407902T",,,,,,,
0.157,UD8_1,"	M0540064PI274079025",,,,,,,
0.1663,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1688,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1527,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1724,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1669,UD8_1,"	M0540064PI274079029",,,,,,,
0.148,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1663,UD8_1,"	M0540064PI274079036",,,,,,,
0.1555,UD8_1,"	M0540064PI274079049",,,,,,,
0.1551,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1469,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1561,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1798,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1591,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1742,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1787,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1434,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1462,UD8_1,"	M0540064PI274079021",,,,,,,
0.1569,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1604,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1572,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1499,UD8_1,"	M0540064PI27407904G",,,,,,,
